"org_id","org_name","service_type","org_email","org_descr_en","state_code","org_url","org_phone_no","org_address","operation_hour","org_en","tag"
"52","Jabatan Tenaga Kerja (Selangor)","Work","jtknselangor@mohr.gov.my","State labour office for wage/OT/rest day complaints; hostel standards (Act 446) advice; mediation & enforcement.","10","https://jtksm.mohr.gov.my/ms","+603-563 2880","Wisma Consplant 2, Suite A405-7, Tingkat 3A, West Wing, No. 7, Jalan SS16/1, 47500 Subang Jaya, SelaNGOr","Monday-Thursday 08:00-13:00 and 14:00-16:30; Friday 08:00-12:15 and 14:45-16:30","Department of Labour (Selangor) (Jabatan Tenaga Kerja (Selangor))","wage claim, overtime, rest days, complaints, hostel standards"
"53","Jabatan Tenaga Kerja (Terengganu)","Housing & Shelter","jtkntrgnu@mohr.gov.my","State labour office for wage/OT/rest day complaints; hostel standards (Act 446) advice; mediation & enforcement.","11","https://jtksm.mohr.gov.my/ms","+609-620 3791","No. 1, Tingkat 6, Wisma Persekutuan, Jalan Sultan Ismail, 20200, Kuala Terengganu, Terengganu, 20200","No information available, contact for more detail","Department of Labour (Terengganu) (Jabatan Tenaga Kerja (Terengganu))","wage claim, overtime, rest days, complaints, hostel standards"
"54","Jabatan Tenaga Kerja (Terengganu)","Work","jtkntrgnu@mohr.gov.my","State labour office for wage/OT/rest day complaints; hostel standards (Act 446) advice; mediation & enforcement.","11","https://jtksm.mohr.gov.my/ms","+609-620 3791","No. 1, Tingkat 6, Wisma Persekutuan, Jalan Sultan Ismail, 20200, Kuala Terengganu, Terengganu, 20200","No information available, contact for more detail","Department of Labour (Terengganu) (Jabatan Tenaga Kerja (Terengganu))","wage claim, overtime, rest days, complaints, hostel standards"
"55","Jabatan Tenaga Kerja Peninsular Malaysia (JTKSM)","Housing & Shelter","jtksm@mohr.gov.my","Headquarters in Peninsular Malaysia for wage/OT/rest day complaints; hostel standards (Act 446) advice; mediation & enforcement.","16","https://jtksm.mohr.gov.my/ms","+603-800 0800","Aras 5, Blok D3, Kompleks D, Pusat Pentadbiran Kerajaan Persekutuan, Presint 1, 62530 Putrajaya","Monday-Thursday 08:00-13:00 and 14:00-17:00; Friday 08:00-12:30 and 14:30-17:00","Department of Labour Peninsular Malaysia (Jabatan Tenaga Kerja Peninsular Malaysia (JTKSM))","wage claim, overtime, rest days, complaints, hostel standards"
"56","Jabatan Tenaga Kerja Peninsular Malaysia (JTKSM)","Work","jtksm@mohr.gov.my","Headquarter labour office in Peninsular Malaysia for wage/OT/rest day complaints; hostel standards (Act 446) advice; mediation & enforcement.","16","https://jtksm.mohr.gov.my/ms","+603-800 0800","Aras 5, Blok D3, Kompleks D, Pusat Pentadbiran Kerajaan Persekutuan, Presint 1, 62530 Putrajaya","Monday-Thursday 08:00-13:00 and 14:00-17:00; Friday 08:00-12:30 and 14:30-17:00","Department of Labour Peninsular Malaysia (Jabatan Tenaga Kerja Peninsular Malaysia (JTKSM))","wage claim, overtime, rest days, complaints, hostel standards"
"57","Kechara Soup Kitchen Society","Other Support","ksk@kechara.com","Non-religious community action group in Malaysia providing food distribution, basic medical aid, and counselling services to the homeless and urban poor.  ","14","https://kecharasoupkitchen.com/","+601-261 5026","17, Jalan Barat, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur","Monday-Friday 10:00-18:00; Saturday 14:00-22:00","Kechara Soup Kitchen Society","NGO, food aid, medical aid, counselling, community support, free"
"58","MERCY Malaysia Headquarters","Health & Wellbeing","info@mercy.org.my","Nationwide coverage; medical relief, health-related development and outreach for vulnerable groups across Malaysia.","14","https://mercy.org.my/","+603-227 6211","1st Floor, Bangunan MCOBA, 42 Jalan Syed Putra, 50460 Kuala Lumpur, Malaysia","Monday-Friday 09:00-18:00","MERCY Malaysia Headquarters","NGO, community health, mobile clinic, mental health, disaster relief, outreach, appointment, free"
"59","MERCY Malaysia Sabah Chapter ","Health & Wellbeing","mercysabahchapter02@gmail.com","Medical relief, health-related development and outreach for vulnerable groups.","12","https://www.facebook.com/mercymalaysiasabah/?locale=ms_MY","+608-827 2667","Lot No 4, Jalan Percetakan, Off, Jalan Tuaran, 88400 Kota Kinabalu, Sabah","Monday-Friday 09:00-17:00","MERCY Malaysia Sabah Chapter ","NGO, community health, mobile clinic, mental health, disaster relief, outreach, appointment, free"
"60","MERCY Malaysia Sarawak Chapter ","Health & Wellbeing","info@mercy.org.my","Medical relief, health-related development and outreach for vulnerable groups.","13","https://mercy.org.my/","+603-214 2200","Lorong Kota Padawan 6, Padawan, Sarawak, Malaysia","Monday-Friday 09:00-17:00","MERCY Malaysia Sarawak Chapter ","NGO, community health, mobile clinic, mental health, disaster relief, outreach, appointment, free"
"61","Malaysian Care (Wisma Care, HQ)","Other Support","mail@malaysiancare.org","Faith-based NGO in Malaysia supporting migrant workers and their families through community outreach, food aid, skills training, education, and advocacy for inclusion and welfare.  ","14","https://malaysiancare.org/","+603-921 2016","15, Jalan Tasik Selatan 3, Bandar Tasik Selatan, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur","Monday-Friday 09:00-17:30","Malaysian Care (Wisma Care, HQ)","NGO, faith based, food aid, skills training, legal awareness, EN, MS, walk-in, appointment, no fee., free"
"62","Malaysian Red Crescent Society (Johor)","Health & Wellbeing","johor@redcrescent.org.my","First aid, ambulance support, disaster relief and community training (branch services vary).","1","https://www.facebook.com/redcrescentjb/","+607-223 8354","66 Jalan Yahya Awal, Johor Bahru, Malaysia","Monday-Friday 08:30-17:30; Saturday 08:30-13:00","Malaysian Red Crescent Society (Johor)","first aid, ambulance, disaster relief, training"
"63","Malaysian Red Crescent Society (Kedah)","Health & Wellbeing","kedah@redcrescent.org.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","2","https://redcrescent.org.my/","+604-720 9980","JKR 155, Bangunan Muafakat, Bakar Bata, Lebuhraya Darul Aman, 05000 Alor Setar","No information available, contact for more detail","Malaysian Red Crescent Society (Kedah)","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"64","Malaysian Red Crescent Society (Kelantan)","Health & Wellbeing","kelantan@redcrescent.org.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","3","https://redcrescent.org.my/","+609-743 5504","Rumah Amal Tengku Muhammad Faris Petra, Jalan Mahmud, 15200 Kota Bharu","Monday-Friday 09:00-17:00","Malaysian Red Crescent Society (Kelantan)","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"65","Malaysian Red Crescent Society (Labuan)","Health & Wellbeing","labuan@redcrescent.org.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","15","https://redcrescent.org.my/","+608-841 1702","Telekom (M) Berhad, Jalan Kampung Jawa, 87007 Labuan, Wilayah Persekutuan Labuan, Malaysia","No information available, contact for more detail","Malaysian Red Crescent Society (Labuan)","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"66","Malaysian Red Crescent Society (Malacca)","Health & Wellbeing","melaka@redcrescent.org.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","4","https://redcrescent.org.my/","+606-281 7376","No. 12, Bukit Peringgit, 75150 Melaka","Monday-Friday 09:00-17:00","Malaysian Red Crescent Society (Malacca)","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"67","Malaysian Red Crescent Society (Negeri Sembilan)","Health & Wellbeing","n.sembilan@redcrescent.org.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","5","https://redcrescent.org.my/","+606-763 9097","No. 3, Jalan Dr Krishnan, 70000 Seremban","Monday-Friday 09:00-17:00","Malaysian Red Crescent Society (Negeri Sembilan)","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"68","Malaysian Red Crescent Society (Pahang)","Health & Wellbeing","pahang@redcrescent.org.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","6","https://redcrescent.org.my/","+609-516 5243","JKR 121, Jalan Gambut, 25000 Kuantan","24hr","Malaysian Red Crescent Society (Pahang)","NGO, first aid, ambulance, disaster relief, blood donation, training, free, 24/7"
"69","Malaysian Red Crescent Society (Penang)","Health & Wellbeing","p.pinang@redcrescent.org.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","7","https://redcrescent.org.my/","+604-827 5678","No.26, Jalan Grove, 11400 Pulau Pinang","Monday-Friday 09:00-18:00","Malaysian Red Crescent Society (Penang)","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"70","Malaysian Red Crescent Society (Perak)","Health & Wellbeing","perak@redcrescent.org.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","8","https://redcrescent.org.my/","+605-546 6159","Lot. No 4890N, Jalan Komplek Sukan, Berhampiran Stadium Perak, 31400 Ipoh","No information available, contact for more detail","Malaysian Red Crescent Society (Perak)","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"71","Malaysian Red Crescent Society (Perlis)","Health & Wellbeing","perlis@redcrescent.org.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","9","https://redcrescent.org.my/","+604-977 9477","JKR 323, Jalan Cempaka, 01000 Kangar","No information available, contact for more detail","Malaysian Red Crescent Society (Perlis)","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"72","Malaysian Red Crescent Society (Putrajaya)","Health & Wellbeing","adminvms@redcrescent.org.my","Humanitarian assistance, first aid and community health via MRCS network; inquiries handled by national HQ.","16","https://redcrescent.org.my/contact/","+603-214 3812","Lot PT54, Lengkok Belfield, Off Jalan Wisma Putra, 50460 Kuala Lumpur, Malaysia","No information available, contact for more detail","Malaysian Red Crescent Society (Putrajaya)","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"73","Malaysian Red Crescent Society (Sabah)","Health & Wellbeing","sabah@redcrescent.org.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","12","https://redcrescent.org.my/","+608-242 6480","Voluntary Association Complex Batu 21/2, Lot No. 2, Jalan Tuaran Lorong Bunga Matahari 2, Sabah, 88400 Kota Kinabalu","No information available, contact for more detail","Malaysian Red Crescent Society (Sabah)","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"74","Malaysian Red Crescent Society Sarawak Chapter","Health & Wellbeing","stamprc@po.jaring.my","Humanitarian assistance, first aid and community health; restoring family links and disaster response.","13","https://www.redcrescentsarawak.org.my/","+608-242 8228","Jalan P. Ramlee, 93400 Kuching, Sarawak, Malaysia","Monday-Friday 08:30-12:00 and 14:30-17:00; Saturday 08:30-12:00","Malaysian Red Crescent Society Sarawak Chapter","NGO, first aid, ambulance, disaster relief, blood donation, training, free"
"75","Malaysian Trades Union Congress (MTUC) Headquarters","Legal Aid","sgmtuc@gmail.com","National trade union centre advocating for workers' rights, minimum wage, fair workweeks, labour law reforms, and union organizing. Provides support for migrant workers, retrenched workers, and promotes safer workplaces nationwide.  ","10","https://mtuc.org.my/","+603-802 4295","10-5, 10-5, Jalan USJ 9/5t, Subang Business Centre, 47620 Subang Jaya, Selangor","Monday-Friday 09:00-17:00","Malaysian Trades Union Congress (MTUC) Headquarters","NGO, union, advocacy, labour rights, legal aid, worker protection, free"
"76","Malaysian Trades Union Congress (MTUC) Johor","Legal Aid","mteh1963@gmail.com","National trade union centre advocating for workers' rights, minimum wage, fair workweeks, labour law reforms, and union organizing. Provides support for migrant workers, retrenched workers, and promotes safer workplaces nationwide.  ","1","https://mtuc.org.my/","+607-224 4233","No. 49, Jalan Sri Bahagia, Johor Bahru Johor, 81200","No information available, contact for more detail","Malaysian Trades Union Congress (MTUC) Johor","NGO, union, advocacy, labour rights, legal aid, worker protection, free"
"77","Malaysian Trades Union Congress (MTUC) Kedah","Legal Aid","zamri.midah@gmail.com","National trade union centre advocating for workers' rights, minimum wage, fair workweeks, labour law reforms, and union organizing. Provides support for migrant workers, retrenched workers, and promotes safer workplaces nationwide.  ","2","https://mtuc.org.my/","+601-253 9847","D/A 161 & 162, Tingkat 1, Susuran Sultan Abdul Hamid 8, Kompleks Perniagaan Sultan, Abdul Hamid Fasa 2, Persiaran Sultan Abdul Hamid, 05050 Alor Star, Kedah","No information available, contact for more detail","Malaysian Trades Union Congress (MTUC) Kedah","NGO, union, advocacy, labour rights, legal aid, worker protection, free"
"78","Malaysian Trades Union Congress (MTUC) Penang","Legal Aid","kveeriah@hotmail.com","National trade union centre advocating for workers' rights, minimum wage, fair workweeks, labour law reforms, and union organizing. Provides support for migrant workers, retrenched workers, and promotes safer workplaces nationwide.  ","7","https://mtuc.org.my/","+601-947 7643","2965, Jalan Perai Utama 1, Taman Perai Utama, 13600 Perai, Pulau Pinang","Monday-Saturday 09:00-05:00","Malaysian Trades Union Congress (MTUC) Penang","NGO, union, advocacy, labour rights, legal aid, worker protection, free"
"79","Malaysian Trades Union Congress (MTUC) Perak","Legal Aid","arfadzil58@yahoo.com","National trade union centre advocating for workers' rights, minimum wage, fair workweeks, labour law reforms, and union organizing. Provides support for migrant workers, retrenched workers, and promotes safer workplaces nationwide.  ","8","https://mtuc.org.my/","+605-292 3758","20A, Jalan Klebang Utama 1, Taman Klebang Utama, 31200 Chemor, Perak","No information available, contact for more detail","Malaysian Trades Union Congress (MTUC) Perak","NGO, union, advocacy, labour rights, legal aid, worker protection, free"
"80","Malaysian Trades Union Congress (MTUC) Sabah","Legal Aid","awangali.ahmad@yahoo.com","National trade union centre advocating for workers' rights, minimum wage, fair workweeks, labour law reforms, and union organizing. Provides support for migrant workers, retrenched workers, and promotes safer workplaces nationwide.  ","12","https://mtuc.org.my/","+601-385 1243","3rd Floor, Block C, Lot No.19, Lintas Square, Jln Lintas, 88300 Kota Kinabalu, Sabah","No information available, contact for more detail","Malaysian Trades Union Congress (MTUC) Sabah","NGO, union, advocacy, labour rights, legal aid, worker protection, free"
"81","Malaysian Trades Union Congress (MTUC) Sarawak","Legal Aid","utesswk@streamyx.com","National trade union centre advocating for workers' rights, minimum wage, fair workweeks, labour law reforms, and union organizing. Provides support for migrant workers, retrenched workers, and promotes safer workplaces nationwide.  ","13","https://mtuc.org.my/","+601-948 5348","Suite 6.22 & 7, Lot 3005 22, Q3A, Hock Kui Commercial Centre, 93150 Kuching, Sarawak","Monday-Friday 08:00-17:00","Malaysian Trades Union Congress (MTUC) Sarawak","NGO, union, advocacy, labour rights, legal aid, worker protection, free"
